orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
100,2026-02-16 17:19:48,2026-02-25 17:19:48,2026-02-18 17:19:48,400.52,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,Owens,Zachary,XPO Logistics,Order
101,2024-07-13 10:50:47,2024-07-19 10:50:47,2024-07-14 10:50:47,22.45,"Lee, Stevens and SweeneyIT Services Company","6445 Emily Parkway Suite 463
Hoganborough, ID 34148",New Robert,Illinois,34316,United States,"Lee, Stevens and SweeneyIT Services Company",Owens,Zachary,OnTrac,Order
102,2026-05-13 22:52:49,2026-05-24 22:52:49,,413.54,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,57591,United States,Fox and SonsTechnology Startup,Chavez,Kevin,OnTrac,Order
103,2026-03-26 09:19:58,2026-03-31 09:19:58,2026-03-29 09:19:58,20.26,Morrison-KellySecurity Service Provider,"35449 Eddie Land Apt. 758
South Antonio, GA 86076",North Robert,Connecticut,75344,United States,Morrison-KellySecurity Service Provider,Reynolds,Michael,LaserShip,Order
104,2024-07-20 17:37:05,2024-07-23 17:37:05,2024-07-25 17:37:05,260.44,Barry IncConsumer Electronics Store,"21084 Sara Center Suite 817
North Deannastad, TX 00650",Tylerhaven,Texas,88263,United States,Barry IncConsumer Electronics Store,Nelson,Jose,OnTrac,Order
105,2025-08-07 21:36:09,2025-08-11 21:36:09,2025-08-11 21:36:09,247.98,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,91290,United States,"Chase, Scott and WebbIT Services Company",Taylor,Robert,FedEx,Order
106,2025-10-09 12:33:40,2025-10-21 12:33:40,2025-10-10 12:33:40,150.4,Smith GroupOnline Marketplace Seller,"09044 Stephanie Summit Suite 494
West Valerie, CA 77895",Lake Jenniferbury,New Mexico,57548,United States,Smith GroupOnline Marketplace Seller,Moreno,Jason,UPS,Order
107,2025-12-04 07:42:06,2025-12-12 07:42:06,2025-12-05 07:42:06,391.78,Hendricks IncOnline Marketplace Seller,"255 Adams Skyway Suite 847
Mariaborough, PW 11530",Lake Ashley,Alaska,41234,United States,Hendricks IncOnline Marketplace Seller,Nelson,Jose,USPS,Order
108,2024-07-02 20:48:26,2024-07-13 20:48:26,,67.72,Brooks and SonsProperty Management Company,"24210 Abigail Fort Suite 714
East Kyleland, AR 59968",West Carolside,Illinois,5663,United States,Brooks and SonsProperty Management Company,Daniel,Yvette,FedEx,Order
109,2025-01-20 04:45:05,2025-02-03 04:45:05,2025-01-21 04:45:05,241.37,James PLCRetail Company,"60393 Robles Isle Suite 879
New Karenport, MD 44471",Debrashire,Nevada,86533,United States,James PLCRetail Company,Stephens,Nicholas,UPS,Order
110,2025-09-09 03:31:24,2025-09-23 03:31:24,2025-09-11 03:31:24,262.09,Nelson-BryantE-commerce Company,"6384 Johnson Crescent Suite 868
Pattersonburgh, FM 52740",Marissaside,Michigan,56147,United States,Nelson-BryantE-commerce Company,Lowery,Ryan,LaserShip,Order
111,2025-03-24 09:43:15,2025-04-07 09:43:15,,366.72,Barnes LLCE-commerce Company,"8711 Oliver Street
New Raven, WY 24004",Port Denise,Oklahoma,44016,United States,Barnes LLCE-commerce Company,Reynolds,Michael,Ryder,Order
112,2024-06-29 02:29:51,2024-07-06 02:29:51,,302.51,Johnson IncAppliance Retailer,"1458 Terri Brooks
Leonchester, KS 89108",Bryantview,Texas,6170,United States,Johnson IncAppliance Retailer,Chavez,Kevin,Amazon Logistics,Order
113,2024-12-25 11:20:34,2025-01-06 11:20:34,,496.96,Brooks and SonsProperty Management Company,"24210 Abigail Fort Suite 714
East Kyleland, AR 59968",West Carolside,Illinois,5663,United States,Brooks and SonsProperty Management Company,King,Meagan,Ryder,Order
114,2025-04-18 13:34:38,2025-04-25 13:34:38,2025-04-19 13:34:38,29.51,James GroupSmall Business,"15780 Anderson Village
Wilsonfurt, RI 71796",North Alexander,Alabama,11552,United States,James GroupSmall Business,Owens,Zachary,DHL Express,Order
115,2026-04-24 09:20:01,2026-05-03 09:20:01,2026-04-29 09:20:01,193.08,Thompson LLCSecurity Service Provider,"USNS Orr
FPO AA 09718",Josefort,Arizona,43257,United States,Thompson LLCSecurity Service Provider,Watson,Michael,Amazon Logistics,Order
116,2025-07-18 23:00:55,2025-07-27 23:00:55,2025-07-21 23:00:55,190.75,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,Williams,Tiffany,Pitney Bowes,Order
117,2026-02-06 04:27:31,2026-02-15 04:27:31,2026-02-11 04:27:31,492.0,"Warner, Horton and RobertsIT Services Company","972 Thomas Pike Apt. 092
Dennisport, AR 65984",Anastad,South Carolina,40837,United States,"Warner, Horton and RobertsIT Services Company",Green,Kyle,Pitney Bowes,Order
118,2025-05-05 16:33:53,2025-05-19 16:33:53,,352.61,"Garner, Wright and ShawSmart Home Installer","06293 Wood Manor
Mcdonaldburgh, AK 25088",Kellyborough,Connecticut,94606,United States,"Garner, Wright and ShawSmart Home Installer",Williams,Tiffany,DHL Express,Order
119,2025-01-14 07:02:21,2025-01-21 07:02:21,2025-01-16 07:02:21,388.58,Smith LLCInterior Design Studio,"06106 Catherine Loaf
New Michaelside, DC 74835",Jordanberg,Oklahoma,69600,United States,Smith LLCInterior Design Studio,Harrison,Tyler,Pitney Bowes,Order
120,2025-06-27 21:31:57,2025-07-01 21:31:57,,31.96,Dunn GroupIT Services Company,"55873 Eric Common
Lake Virginia, OR 20386",Hensleyhaven,Florida,28858,United States,Dunn GroupIT Services Company,White,Dustin,Pitney Bowes,Order
121,2025-12-07 13:20:07,2025-12-15 13:20:07,2025-12-11 13:20:07,497.77,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,14926,United States,Liu GroupIT Services Company,King,Meagan,DHL Express,Order
122,2025-09-04 16:22:30,2025-09-07 16:22:30,2025-09-08 16:22:30,393.18,"Meyer, Reese and McdanielSecurity Service Provider","27781 Ashley Glens Suite 827
North Brooke, NM 01850",East Ryan,Maryland,86180,United States,"Meyer, Reese and McdanielSecurity Service Provider",Owens,Zachary,UPS,Order
123,2026-03-30 05:06:13,2026-04-11 05:06:13,2026-04-03 05:06:13,112.01,English IncSecurity Service Provider,"736 Jessica Route
Coleview, AL 61951",Murillostad,Montana,53999,United States,English IncSecurity Service Provider,King,Meagan,OnTrac,Order
124,2024-06-26 19:08:47,2024-07-03 19:08:47,2024-06-29 19:08:47,332.98,Smith LLCSecurity Service Provider,"85622 Kelli Cliffs Apt. 237
East Robert, SC 28980",North Heatherchester,Colorado,92743,United States,Smith LLCSecurity Service Provider,Harrison,Tyler,FedEx,Order
125,2024-07-18 10:23:53,2024-07-26 10:23:53,2024-07-21 10:23:53,275.51,"Phillips, Larson and JonesOnline Marketplace Seller","5701 Ellis Square
South Carlaborough, NV 59637",Monicafort,Colorado,99798,United States,"Phillips, Larson and JonesOnline Marketplace Seller",Lowery,Ryan,Ryder,Order
126,2025-09-12 05:03:04,2025-09-25 05:03:04,2025-09-16 05:03:04,445.4,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,Black,Amanda,OnTrac,Order
127,2025-09-20 07:26:43,2025-09-29 07:26:43,2025-09-24 07:26:43,112.97,Massey-MooreRetail Company,"07564 Brenda River
East Matthewborough, SC 09211",Port Nicole,Illinois,53187,United States,Massey-MooreRetail Company,Harrison,Tyler,USPS,Order
128,2025-06-04 15:41:10,2025-06-14 15:41:10,2025-06-09 15:41:10,337.65,Collins IncTechnology Startup,"39967 Joshua Key
Diazland, ME 74024",North Benjaminchester,North Carolina,88718,United States,Collins IncTechnology Startup,Daniel,Nicholas,Ryder,Order
129,2025-10-09 04:54:26,2025-10-19 04:54:26,,353.36,"Hammond, Watson and SparksIT Services Company","95937 Tony Estates Apt. 951
West Elizabethport, MH 46586",Bakermouth,Arkansas,55616,United States,"Hammond, Watson and SparksIT Services Company",White,Dustin,OnTrac,Order
130,2025-05-05 00:46:12,2025-05-19 00:46:12,,485.11,Gordon LLCE-commerce Company,"92158 Devin Knolls Apt. 712
Ramirezton, PR 76514",Port Caitlynton,Louisiana,97082,United States,Gordon LLCE-commerce Company,Nelson,Jose,Amazon Logistics,Order
131,2025-03-06 15:40:04,2025-03-11 15:40:04,2025-03-11 15:40:04,241.13,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,Nelson,Jose,XPO Logistics,Order
132,2025-11-29 01:03:12,2025-12-06 01:03:12,2025-12-02 01:03:12,84.54,English IncSecurity Service Provider,"736 Jessica Route
Coleview, AL 61951",Murillostad,Montana,53999,United States,English IncSecurity Service Provider,Austin,Kimberly,OnTrac,Order
133,2025-04-18 05:11:58,2025-04-22 05:11:58,2025-04-23 05:11:58,470.22,Mccormick-LevyReal Estate Company,"04672 Nelson Vista
Collinsberg, OK 62686",South Sherry,West Virginia,29415,United States,Mccormick-LevyReal Estate Company,Green,Kyle,XPO Logistics,Order
134,2026-04-12 20:43:45,2026-04-25 20:43:45,2026-04-15 20:43:45,73.29,Curry LtdRetail Company,"Unit 0989 Box 6332
DPO AP 07758",West Nicholasport,New Mexico,8420,United States,Curry LtdRetail Company,Black,Amanda,Ryder,Order
135,2024-10-16 20:52:12,2024-10-24 20:52:12,2024-10-17 20:52:12,254.48,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,Daniel,Nicholas,Ryder,Order
136,2025-07-22 16:53:57,2025-08-03 16:53:57,2025-07-27 16:53:57,41.39,Richardson-ThomasE-commerce Company,"081 Huff Row Apt. 442
Port Johnville, TX 73884",Thomasview,Indiana,35397,United States,Richardson-ThomasE-commerce Company,Daniel,Nicholas,XPO Logistics,Order
137,2025-01-19 10:37:37,2025-01-30 10:37:37,2025-01-21 10:37:37,181.73,"English, Hardy and TrevinoAppliance Retailer","79636 Ruiz Ports Apt. 658
Thompsonchester, ND 71880",New Michele,North Dakota,56528,United States,"English, Hardy and TrevinoAppliance Retailer",Moreno,Jason,OnTrac,Order
138,2024-10-02 02:22:15,2024-10-07 02:22:15,2024-10-03 02:22:15,469.22,Richardson-ThomasE-commerce Company,"081 Huff Row Apt. 442
Port Johnville, TX 73884",Thomasview,Indiana,35397,United States,Richardson-ThomasE-commerce Company,Daniel,Nicholas,DHL Express,Order
139,2025-08-23 06:32:18,2025-09-01 06:32:18,2025-08-28 06:32:18,480.49,Hoover and SonsAppliance Retailer,"47249 Melissa Landing Apt. 715
Coxfurt, SD 39520",Meghanbury,Wyoming,2463,United States,Hoover and SonsAppliance Retailer,Austin,Kimberly,XPO Logistics,Order
140,2024-11-14 15:29:23,2024-11-23 15:29:23,2024-11-15 15:29:23,36.79,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,84711,United States,Rush PLCReal Estate Company,Payne,Mark,LaserShip,Order
141,2025-04-20 16:05:44,2025-04-25 16:05:44,,229.85,Hawkins PLCSecurity Service Provider,"3659 Smith Pass
Joneston, TX 73424",Isabellafort,Massachusetts,82980,United States,Hawkins PLCSecurity Service Provider,Payne,Mark,LaserShip,Order
142,2026-03-29 11:44:44,2026-04-05 11:44:44,2026-04-01 11:44:44,435.23,Hawkins PLCSecurity Service Provider,"3659 Smith Pass
Joneston, TX 73424",Isabellafort,Massachusetts,82980,United States,Hawkins PLCSecurity Service Provider,Stephens,Nicholas,OnTrac,Order
143,2025-12-27 23:21:47,2026-01-03 23:21:47,2025-12-30 23:21:47,31.93,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,33572,United States,Archer and SonsTechnology Startup,Douglas,Heidi,Ryder,Order
144,2026-03-10 15:28:53,2026-03-24 15:28:53,2026-03-15 15:28:53,436.03,Becker LtdConsumer Electronics Store,"93523 Andrew Lake
Port Carlahaven, NM 48551",South Nataliemouth,Connecticut,34897,United States,Becker LtdConsumer Electronics Store,Daniel,Yvette,Pitney Bowes,Order
145,2025-12-13 14:51:36,2025-12-23 14:51:36,,115.33,Ramirez and SonsFacility Management Company,"PSC 6685, Box 5884
APO AE 98231",Lake Charles,New Hampshire,26750,United States,Ramirez and SonsFacility Management Company,Owens,Zachary,FedEx,Order
146,2026-04-15 13:25:33,2026-04-28 13:25:33,2026-04-17 13:25:33,296.73,Davis-WoodwardOnline Marketplace Seller,"60923 Luna Brooks
East Jane, AK 70485",South Eric,Connecticut,76697,United States,Davis-WoodwardOnline Marketplace Seller,Payne,Mark,LaserShip,Order
147,2025-09-11 13:37:06,2025-09-14 13:37:06,2025-09-14 13:37:06,420.23,Castillo PLCHome Improvement Store,"USNS Evans
FPO AP 76921",West Scott,Arizona,33036,United States,Castillo PLCHome Improvement Store,Nelson,Jose,DHL Express,Order
148,2024-11-15 08:11:27,2024-11-27 08:11:27,2024-11-19 08:11:27,370.79,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,91290,United States,"Chase, Scott and WebbIT Services Company",White,Dustin,Pitney Bowes,Order
149,2026-02-08 01:48:39,2026-02-11 01:48:39,2026-02-12 01:48:39,276.58,"Peterson, Mccoy and RodriguezOnline Marketplace Seller","920 Austin Roads Suite 851
Belltown, SD 25437",West Whitneychester,Oregon,53861,United States,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",Black,Amanda,Ryder,Order
150,2025-05-23 03:05:37,2025-06-01 03:05:37,2025-05-26 03:05:37,291.02,Gray-HansenRetail Company,"295 Melissa Loaf
New Aprilshire, WV 00661",West Kevin,Oklahoma,87028,United States,Gray-HansenRetail Company,Black,Amanda,OnTrac,Order
151,2024-12-13 22:46:51,2024-12-16 22:46:51,2024-12-14 22:46:51,275.98,Smith LLCInterior Design Studio,"06106 Catherine Loaf
New Michaelside, DC 74835",Jordanberg,Oklahoma,69600,United States,Smith LLCInterior Design Studio,Moreno,Jason,Ryder,Order
152,2025-07-01 01:49:51,2025-07-08 01:49:51,,50.76,"Lee, Stevens and SweeneyIT Services Company","6445 Emily Parkway Suite 463
Hoganborough, ID 34148",New Robert,Illinois,34316,United States,"Lee, Stevens and SweeneyIT Services Company",Austin,Kimberly,OnTrac,Order
153,2025-09-06 09:13:27,2025-09-15 09:13:27,2025-09-08 09:13:27,251.01,"Phillips, Larson and JonesOnline Marketplace Seller","5701 Ellis Square
South Carlaborough, NV 59637",Monicafort,Colorado,99798,United States,"Phillips, Larson and JonesOnline Marketplace Seller",Williams,Tiffany,FedEx,Order
154,2024-08-07 02:10:44,2024-08-14 02:10:44,2024-08-10 02:10:44,93.79,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,Williams,Tiffany,Ryder,Order
155,2025-01-08 13:32:06,2025-01-14 13:32:06,2025-01-13 13:32:06,273.78,Brooks and SonsProperty Management Company,"24210 Abigail Fort Suite 714
East Kyleland, AR 59968",West Carolside,Illinois,5663,United States,Brooks and SonsProperty Management Company,Owens,Zachary,XPO Logistics,Order
156,2024-12-20 05:46:53,2025-01-01 05:46:53,,266.7,Hill PLCProperty Management Company,"590 Edwards Flat Apt. 020
Hernandezchester, PR 90117",North Monica,Idaho,802,United States,Hill PLCProperty Management Company,Moreno,Jason,FedEx,Order
157,2025-02-12 01:37:08,2025-02-16 01:37:08,2025-02-17 01:37:08,182.59,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,8963,United States,"Miller, Brock and SuttonProperty Management Company",Harrison,Tyler,Pitney Bowes,Order
158,2026-05-27 14:20:19,2026-06-03 14:20:19,2026-05-30 14:20:19,187.42,Adkins-ChenAppliance Retailer,"43666 Kenneth Parkways
New Jennamouth, MA 84864",Lake Clayton,Kentucky,44119,United States,Adkins-ChenAppliance Retailer,Payne,Mark,DHL Express,Order
159,2025-10-11 01:15:28,2025-10-22 01:15:28,2025-10-12 01:15:28,240.86,Smith GroupOnline Marketplace Seller,"09044 Stephanie Summit Suite 494
West Valerie, CA 77895",Lake Jenniferbury,New Mexico,57548,United States,Smith GroupOnline Marketplace Seller,Lowery,Ryan,LaserShip,Order
160,2026-01-27 03:25:29,2026-02-06 03:25:29,2026-01-30 03:25:29,333.04,"Hammond, Watson and SparksIT Services Company","95937 Tony Estates Apt. 951
West Elizabethport, MH 46586",Bakermouth,Arkansas,55616,United States,"Hammond, Watson and SparksIT Services Company",Reynolds,Michael,OnTrac,Order
161,2025-12-25 09:04:59,2026-01-01 09:04:59,2025-12-26 09:04:59,211.7,Stewart-DavisRetail Company,"38878 Anthony Port
Amandabury, CT 51572",Jessehaven,Arizona,34183,United States,Stewart-DavisRetail Company,Williams,Tiffany,Ryder,Order
162,2026-03-10 08:11:11,2026-03-21 08:11:11,,392.7,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,33572,United States,Archer and SonsTechnology Startup,Nelson,Jose,LaserShip,Order
163,2024-07-11 01:46:17,2024-07-25 01:46:17,2024-07-14 01:46:17,55.82,Curry LtdRetail Company,"Unit 0989 Box 6332
DPO AP 07758",West Nicholasport,New Mexico,8420,United States,Curry LtdRetail Company,Nelson,Jose,USPS,Order
164,2025-06-13 05:38:50,2025-06-24 05:38:50,2025-06-14 05:38:50,320.86,"Banks, Andrews and HickmanSmall Business","98508 Archer Creek
Ericfort, MI 17095",Scottport,South Dakota,27226,United States,"Banks, Andrews and HickmanSmall Business",Payne,Mark,USPS,Order
165,2026-04-10 20:19:22,2026-04-16 20:19:22,2026-04-13 20:19:22,255.47,Barry IncConsumer Electronics Store,"21084 Sara Center Suite 817
North Deannastad, TX 00650",Tylerhaven,Texas,88263,United States,Barry IncConsumer Electronics Store,Douglas,Heidi,Pitney Bowes,Order
166,2025-03-10 16:09:06,2025-03-14 16:09:06,2025-03-11 16:09:06,109.61,Hubbard-OneillSmart Home Installer,"797 Hendricks Mountain Suite 713
Nathanshire, VA 55477",East Donaldview,Kentucky,49506,United States,Hubbard-OneillSmart Home Installer,Lowery,Ryan,USPS,Order
167,2026-06-06 19:00:12,2026-06-16 19:00:12,2026-06-09 19:00:12,339.23,Dunn GroupIT Services Company,"55873 Eric Common
Lake Virginia, OR 20386",Hensleyhaven,Florida,28858,United States,Dunn GroupIT Services Company,White,Dustin,Ryder,Order
168,2024-12-21 20:05:04,2024-12-29 20:05:04,2024-12-22 20:05:04,436.99,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,23205,United States,"Thompson, Lawrence and AndersonIT Services Company",Green,Kyle,Amazon Logistics,Order
169,2025-06-08 02:45:53,2025-06-15 02:45:53,2025-06-11 02:45:53,226.03,"Farmer, Porter and DavisHome Improvement Store","4006 Diana Locks
Roseside, ME 49103",Waltonberg,Wyoming,31233,United States,"Farmer, Porter and DavisHome Improvement Store",Nelson,Jose,Pitney Bowes,Order
170,2026-04-28 04:46:07,2026-05-11 04:46:07,2026-05-02 04:46:07,116.92,Thompson LLCSecurity Service Provider,"USNS Orr
FPO AA 09718",Josefort,Arizona,43257,United States,Thompson LLCSecurity Service Provider,Chavez,Kevin,FedEx,Order
171,2026-01-10 06:19:06,2026-01-19 06:19:06,2026-01-13 06:19:06,296.02,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,14926,United States,Liu GroupIT Services Company,Owens,Zachary,Ryder,Order
172,2025-11-05 12:06:50,2025-11-09 12:06:50,2025-11-08 12:06:50,256.64,Bennett-PerezHome Improvement Store,"0407 Stephen Center
New Lisa, TX 33936",South Lori,Arizona,91197,United States,Bennett-PerezHome Improvement Store,Austin,Kimberly,Ryder,Order
173,2025-11-09 05:46:34,2025-11-20 05:46:34,2025-11-10 05:46:34,55.13,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,Stephens,Nicholas,XPO Logistics,Order
174,2025-06-22 18:29:43,2025-07-02 18:29:43,2025-06-27 18:29:43,434.58,James GroupSmall Business,"15780 Anderson Village
Wilsonfurt, RI 71796",North Alexander,Alabama,11552,United States,James GroupSmall Business,Chavez,Kevin,OnTrac,Order
175,2024-07-07 19:22:46,2024-07-16 19:22:46,,168.38,Becker LtdConsumer Electronics Store,"93523 Andrew Lake
Port Carlahaven, NM 48551",South Nataliemouth,Connecticut,34897,United States,Becker LtdConsumer Electronics Store,Green,Kyle,XPO Logistics,Order
