OrderID,OrderDate,CustomerID,CustomerName,EmployeeID,EmployeeName,ProductID,ProductName,CategoryName,SupplierName,UnitPrice,Quantity,Discount,ExtendedPrice
926,2024-07-11 09:04:32,LP961,Cervantes-SpenceFacility Management Company,16,Dustin White,25,Samsung SmartThings Smart Camera Essential,Smart Camera,Samsung SmartThings,1423.24,14,0.1,17932.82
926,2024-07-11 09:04:32,LP961,Cervantes-SpenceFacility Management Company,16,Dustin White,48,Samsung SmartThings Air Purifier Indoor,Air Purifier,Samsung SmartThings,7736.64,17,0.05,124946.74
926,2024-07-11 09:04:32,LP961,Cervantes-SpenceFacility Management Company,16,Dustin White,59,Ring Smart Plug Pro,Smart Plug,Ring,7037.98,6,0.05,40116.49
926,2024-07-11 09:04:32,LP961,Cervantes-SpenceFacility Management Company,16,Dustin White,89,Ring Home Hub Pro,Home Hub,Ring,4058.73,15,0.05,57836.9
436,2024-07-11 11:35:59,NQ228,Massey-MooreRetail Company,8,Amanda Black,3,Arlo Smart Sensor Indoor,Smart Sensor,Arlo,3411.93,3,0.2,8188.63
436,2024-07-11 11:35:59,NQ228,Massey-MooreRetail Company,8,Amanda Black,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,9738.05,12,0.0,116856.6
436,2024-07-11 11:35:59,NQ228,Massey-MooreRetail Company,8,Amanda Black,41,Wyze Home Hub Outdoor,Home Hub,Wyze,3821.1,5,0.05,18150.22
436,2024-07-11 11:35:59,NQ228,Massey-MooreRetail Company,8,Amanda Black,47,Arlo Smart Camera Mini,Smart Camera,Arlo,8001.45,18,0.05,136824.79
436,2024-07-11 11:35:59,NQ228,Massey-MooreRetail Company,8,Amanda Black,74,Ecobee Smart TV Ultra,Smart TV,Ecobee,1701.82,5,0.0,8509.1
672,2024-07-11 17:59:31,NZ483,Nelson-BryantE-commerce Company,16,Dustin White,75,Belkin Wemo Smart Doorbell Standard,Smart Doorbell,Belkin Wemo,4092.1,5,0.15,17391.42
672,2024-07-11 17:59:31,NZ483,Nelson-BryantE-commerce Company,16,Dustin White,90,Wyze Smart Speaker Essential,Smart Speaker,Wyze,5068.57,17,0.2,68932.55
55,2024-07-13 10:06:00,GU953,"Chambers, Smith and FloresReal Estate Company",12,Zachary Owens,85,Wyze Smart Thermostat Max,Smart Thermostat,Wyze,9780.38,4,0.1,35209.37
101,2024-07-13 10:50:47,PK065,"Lee, Stevens and SweeneyIT Services Company",12,Zachary Owens,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1711.26,9,0.0,15401.34
101,2024-07-13 10:50:47,PK065,"Lee, Stevens and SweeneyIT Services Company",12,Zachary Owens,37,Google Nest Smart Lighting Mini,Smart Lighting,Google Nest,3090.18,8,0.15,21013.22
101,2024-07-13 10:50:47,PK065,"Lee, Stevens and SweeneyIT Services Company",12,Zachary Owens,80,Ring Streaming Device Mini,Streaming Device,Ring,7746.52,18,0.15,118521.76
942,2024-07-14 06:15:32,NB019,Gray IncSecurity Service Provider,3,Meagan King,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,9929.21,14,0.2,111207.15
942,2024-07-14 06:15:32,NB019,Gray IncSecurity Service Provider,3,Meagan King,42,Google Nest Smart Doorbell Essential,Smart Doorbell,Google Nest,9638.2,18,0.05,164813.22
942,2024-07-14 06:15:32,NB019,Gray IncSecurity Service Provider,3,Meagan King,69,Honeywell Home Air Purifier Indoor,Air Purifier,Honeywell Home,1976.4,11,0.1,19566.36
942,2024-07-14 06:15:32,NB019,Gray IncSecurity Service Provider,3,Meagan King,78,Ecobee Smart Camera Pro,Smart Camera,Ecobee,4958.96,15,0.2,59507.52
942,2024-07-14 06:15:32,NB019,Gray IncSecurity Service Provider,3,Meagan King,86,Ring Security System Premium,Security System,Ring,5080.09,15,0.1,68581.21
335,2024-07-14 08:01:23,PK065,"Lee, Stevens and SweeneyIT Services Company",16,Dustin White,1,Philips Hue Smart Lock Max,Smart Lock,Philips Hue,5389.97,20,0.15,91629.49
335,2024-07-14 08:01:23,PK065,"Lee, Stevens and SweeneyIT Services Company",16,Dustin White,13,Google Nest Smart Lighting Plus,Smart Lighting,Google Nest,8890.11,1,0.0,8890.11
335,2024-07-14 08:01:23,PK065,"Lee, Stevens and SweeneyIT Services Company",16,Dustin White,68,Arlo Smart Speaker Premium,Smart Speaker,Arlo,5143.12,1,0.1,4628.81
335,2024-07-14 08:01:23,PK065,"Lee, Stevens and SweeneyIT Services Company",16,Dustin White,75,Belkin Wemo Smart Doorbell Standard,Smart Doorbell,Belkin Wemo,3988.18,19,0.15,64409.11
335,2024-07-14 08:01:23,PK065,"Lee, Stevens and SweeneyIT Services Company",16,Dustin White,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,1977.85,17,0.05,31942.28
576,2024-07-14 12:37:03,EO425,Fields-HarrisHome Automation Company,13,Kevin Chavez,1,Philips Hue Smart Lock Max,Smart Lock,Philips Hue,5601.24,12,0.05,63854.14
576,2024-07-14 12:37:03,EO425,Fields-HarrisHome Automation Company,13,Kevin Chavez,34,Arlo Smart TV Plus,Smart TV,Arlo,2850.54,3,0.15,7268.88
576,2024-07-14 12:37:03,EO425,Fields-HarrisHome Automation Company,13,Kevin Chavez,36,Arlo Robot Vacuum Mini,Robot Vacuum,Arlo,271.51,8,0.05,2063.48
576,2024-07-14 12:37:03,EO425,Fields-HarrisHome Automation Company,13,Kevin Chavez,91,Ring Smart Lighting Premium,Smart Lighting,Ring,6403.31,4,0.05,24332.58
523,2024-07-14 14:15:50,NQ228,Massey-MooreRetail Company,18,Michael Watson,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1735.18,7,0.05,11538.95
523,2024-07-14 14:15:50,NQ228,Massey-MooreRetail Company,18,Michael Watson,41,Wyze Home Hub Outdoor,Home Hub,Wyze,3633.39,2,0.05,6903.44
523,2024-07-14 14:15:50,NQ228,Massey-MooreRetail Company,18,Michael Watson,77,Ring Smart Speaker Plus,Smart Speaker,Ring,213.77,18,0.2,3078.29
534,2024-07-15 09:34:37,JO978,"Bird, Hardin and RodriguezTechnology Startup",5,Yvette Daniel,33,Arlo Smart Thermostat Max,Smart Thermostat,Arlo,213.42,2,0.1,384.16
534,2024-07-15 09:34:37,JO978,"Bird, Hardin and RodriguezTechnology Startup",5,Yvette Daniel,77,Ring Smart Speaker Plus,Smart Speaker,Ring,213.52,5,0.0,1067.6
534,2024-07-15 09:34:37,JO978,"Bird, Hardin and RodriguezTechnology Startup",5,Yvette Daniel,79,Ring Smart Camera Premium,Smart Camera,Ring,9141.41,15,0.2,109696.92
534,2024-07-15 09:34:37,JO978,"Bird, Hardin and RodriguezTechnology Startup",5,Yvette Daniel,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5483.68,7,0.1,34547.18
740,2024-07-16 07:22:03,JI223,"Garner, Wright and ShawSmart Home Installer",1,Mark Payne,34,Arlo Smart TV Plus,Smart TV,Arlo,2966.61,19,0.1,50729.03
740,2024-07-16 07:22:03,JI223,"Garner, Wright and ShawSmart Home Installer",1,Mark Payne,38,GE Appliances Smart Display Ultra,Smart Display,GE Appliances,9551.17,2,0.05,18147.22
740,2024-07-16 07:22:03,JI223,"Garner, Wright and ShawSmart Home Installer",1,Mark Payne,93,GE Appliances Smart Display Max,Smart Display,GE Appliances,6450.49,20,0.15,109658.33
314,2024-07-16 17:05:19,DY566,Cruz-BlairRetail Company,7,Tiffany Williams,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,10010.06,15,0.0,150150.9
314,2024-07-16 17:05:19,DY566,Cruz-BlairRetail Company,7,Tiffany Williams,47,Arlo Smart Camera Mini,Smart Camera,Arlo,7785.15,6,0.05,44375.35
314,2024-07-16 17:05:19,DY566,Cruz-BlairRetail Company,7,Tiffany Williams,59,Ring Smart Plug Pro,Smart Plug,Ring,6939.71,9,0.05,59334.52
314,2024-07-16 17:05:19,DY566,Cruz-BlairRetail Company,7,Tiffany Williams,68,Arlo Smart Speaker Premium,Smart Speaker,Arlo,5037.31,4,0.15,17126.85
671,2024-07-17 01:49:13,NQ228,Massey-MooreRetail Company,1,Mark Payne,29,Honeywell Home Security System Pro,Security System,Honeywell Home,537.23,9,0.1,4351.56
671,2024-07-17 01:49:13,NQ228,Massey-MooreRetail Company,1,Mark Payne,62,Belkin Wemo Smart TV Pro,Smart TV,Belkin Wemo,5097.99,1,0.15,4333.29
125,2024-07-18 10:23:53,XW166,"Phillips, Larson and JonesOnline Marketplace Seller",14,Ryan Lowery,23,LG Electronics Smart Doorbell Plus,Smart Doorbell,LG Electronics,6223.98,15,0.05,88691.71
125,2024-07-18 10:23:53,XW166,"Phillips, Larson and JonesOnline Marketplace Seller",14,Ryan Lowery,47,Arlo Smart Camera Mini,Smart Camera,Arlo,8263.77,15,0.05,117758.72
125,2024-07-18 10:23:53,XW166,"Phillips, Larson and JonesOnline Marketplace Seller",14,Ryan Lowery,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5605.0,17,0.15,80992.25
125,2024-07-18 10:23:53,XW166,"Phillips, Larson and JonesOnline Marketplace Seller",14,Ryan Lowery,89,Ring Home Hub Pro,Home Hub,Ring,4231.51,6,0.0,25389.06
203,2024-07-18 21:56:33,AI186,Robinson GroupHome Improvement Store,12,Zachary Owens,24,Ring Robot Vacuum Standard,Robot Vacuum,Ring,7238.56,9,0.15,55374.98
312,2024-07-19 17:18:43,PN121,Collins IncTechnology Startup,13,Kevin Chavez,13,Google Nest Smart Lighting Plus,Smart Lighting,Google Nest,9072.98,9,0.2,65325.46
312,2024-07-19 17:18:43,PN121,Collins IncTechnology Startup,13,Kevin Chavez,49,GE Appliances Smart Speaker Standard,Smart Speaker,GE Appliances,7572.78,15,0.05,107912.11
312,2024-07-19 17:18:43,PN121,Collins IncTechnology Startup,13,Kevin Chavez,72,TP-Link Kasa Security System Standard,Security System,TP-Link Kasa,9411.18,6,0.2,45173.66
312,2024-07-19 17:18:43,PN121,Collins IncTechnology Startup,13,Kevin Chavez,75,Belkin Wemo Smart Doorbell Standard,Smart Doorbell,Belkin Wemo,4023.48,18,0.2,57938.11
312,2024-07-19 17:18:43,PN121,Collins IncTechnology Startup,13,Kevin Chavez,83,GE Appliances Streaming Device Indoor,Streaming Device,GE Appliances,9524.73,6,0.0,57148.38
104,2024-07-20 17:37:05,SO908,Barry IncConsumer Electronics Store,11,Jose Nelson,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,10116.64,4,0.0,40466.56
104,2024-07-20 17:37:05,SO908,Barry IncConsumer Electronics Store,11,Jose Nelson,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2690.82,18,0.2,38747.81
104,2024-07-20 17:37:05,SO908,Barry IncConsumer Electronics Store,11,Jose Nelson,44,Honeywell Home Smart Thermostat Outdoor,Smart Thermostat,Honeywell Home,4465.18,7,0.1,28130.63
104,2024-07-20 17:37:05,SO908,Barry IncConsumer Electronics Store,11,Jose Nelson,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4584.49,4,0.15,15587.27
104,2024-07-20 17:37:05,SO908,Barry IncConsumer Electronics Store,11,Jose Nelson,83,GE Appliances Streaming Device Indoor,Streaming Device,GE Appliances,9426.45,4,0.05,35820.51
800,2024-07-21 01:21:10,AI186,Robinson GroupHome Improvement Store,20,Nicholas Stephens,5,TP-Link Kasa Smart Lighting Mini,Smart Lighting,TP-Link Kasa,4513.64,20,0.2,72218.24
800,2024-07-21 01:21:10,AI186,Robinson GroupHome Improvement Store,20,Nicholas Stephens,18,Arlo Smart Lock Ultra,Smart Lock,Arlo,5617.35,19,0.1,96056.68
504,2024-07-22 15:42:49,UD950,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",20,Nicholas Stephens,54,Ecobee Home Hub Outdoor,Home Hub,Ecobee,5243.44,9,0.1,42471.86
504,2024-07-22 15:42:49,UD950,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",20,Nicholas Stephens,56,LG Electronics Streaming Device Outdoor,Streaming Device,LG Electronics,8339.05,8,0.05,63376.78
504,2024-07-22 15:42:49,UD950,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",20,Nicholas Stephens,59,Ring Smart Plug Pro,Smart Plug,Ring,7037.79,6,0.1,38004.07
504,2024-07-22 15:42:49,UD950,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",20,Nicholas Stephens,70,Honeywell Home Smart Plug Essential,Smart Plug,Honeywell Home,3714.68,8,0.15,25259.82
17,2024-07-23 21:26:29,HF081,Owens-JenkinsConsumer Electronics Store,16,Dustin White,2,Samsung SmartThings Smart Sensor Plus,Smart Sensor,Samsung SmartThings,839.46,1,0.15,713.54
17,2024-07-23 21:26:29,HF081,Owens-JenkinsConsumer Electronics Store,16,Dustin White,21,Philips Hue Robot Vacuum Ultra,Robot Vacuum,Philips Hue,6983.37,9,0.0,62850.33
17,2024-07-23 21:26:29,HF081,Owens-JenkinsConsumer Electronics Store,16,Dustin White,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2680.71,8,0.1,19301.11
17,2024-07-23 21:26:29,HF081,Owens-JenkinsConsumer Electronics Store,16,Dustin White,55,Honeywell Home Smart Speaker Plus,Smart Speaker,Honeywell Home,385.51,2,0.15,655.37
17,2024-07-23 21:26:29,HF081,Owens-JenkinsConsumer Electronics Store,16,Dustin White,94,GE Appliances Robot Vacuum Standard,Robot Vacuum,GE Appliances,9656.12,3,0.05,27519.94
668,2024-07-24 15:44:48,DR567,"Howe, Sandoval and MartinezHome Improvement Store",10,Kyle Green,2,Samsung SmartThings Smart Sensor Plus,Smart Sensor,Samsung SmartThings,895.81,13,0.05,11063.25
668,2024-07-24 15:44:48,DR567,"Howe, Sandoval and MartinezHome Improvement Store",10,Kyle Green,45,Belkin Wemo Smart Plug Plus,Smart Plug,Belkin Wemo,5402.67,20,0.0,108053.4
668,2024-07-24 15:44:48,DR567,"Howe, Sandoval and MartinezHome Improvement Store",10,Kyle Green,54,Ecobee Home Hub Outdoor,Home Hub,Ecobee,5044.68,4,0.0,20178.72
668,2024-07-24 15:44:48,DR567,"Howe, Sandoval and MartinezHome Improvement Store",10,Kyle Green,89,Ring Home Hub Pro,Home Hub,Ring,4181.68,2,0.2,6690.69
668,2024-07-24 15:44:48,DR567,"Howe, Sandoval and MartinezHome Improvement Store",10,Kyle Green,98,Ring Smart Plug Indoor,Smart Plug,Ring,1640.71,18,0.2,23626.22
870,2024-07-24 16:36:02,NZ483,Nelson-BryantE-commerce Company,15,Nicholas Daniel,44,Honeywell Home Smart Thermostat Outdoor,Smart Thermostat,Honeywell Home,4380.89,5,0.1,19714.0
870,2024-07-24 16:36:02,NZ483,Nelson-BryantE-commerce Company,15,Nicholas Daniel,79,Ring Smart Camera Premium,Smart Camera,Ring,9173.39,4,0.2,29354.85
718,2024-07-25 04:44:08,MT817,Bennett-PerezHome Improvement Store,20,Nicholas Stephens,3,Arlo Smart Sensor Indoor,Smart Sensor,Arlo,3416.48,10,0.0,34164.8
718,2024-07-25 04:44:08,MT817,Bennett-PerezHome Improvement Store,20,Nicholas Stephens,4,Ecobee Home Hub Max,Home Hub,Ecobee,3591.0,5,0.1,16159.5
498,2024-07-26 02:10:22,UQ170,"Martinez, Ellis and SanchezRetail Company",10,Kyle Green,18,Arlo Smart Lock Ultra,Smart Lock,Arlo,5846.43,14,0.0,81850.02
498,2024-07-26 02:10:22,UQ170,"Martinez, Ellis and SanchezRetail Company",10,Kyle Green,28,Samsung SmartThings Smart Lighting Standard,Smart Lighting,Samsung SmartThings,607.53,11,0.15,5680.41
498,2024-07-26 02:10:22,UQ170,"Martinez, Ellis and SanchezRetail Company",10,Kyle Green,33,Arlo Smart Thermostat Max,Smart Thermostat,Arlo,221.73,10,0.0,2217.3
498,2024-07-26 02:10:22,UQ170,"Martinez, Ellis and SanchezRetail Company",10,Kyle Green,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,2029.6,7,0.0,14207.2
498,2024-07-26 02:10:22,UQ170,"Martinez, Ellis and SanchezRetail Company",10,Kyle Green,83,GE Appliances Streaming Device Indoor,Streaming Device,GE Appliances,9215.52,17,0.2,125331.07
708,2024-07-28 19:28:10,AY360,Thompson LLCSecurity Service Provider,15,Nicholas Daniel,3,Arlo Smart Sensor Indoor,Smart Sensor,Arlo,3300.91,16,0.05,50173.83
708,2024-07-28 19:28:10,AY360,Thompson LLCSecurity Service Provider,15,Nicholas Daniel,4,Ecobee Home Hub Max,Home Hub,Ecobee,3588.21,18,0.05,61358.39
708,2024-07-28 19:28:10,AY360,Thompson LLCSecurity Service Provider,15,Nicholas Daniel,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1749.94,1,0.0,1749.94
708,2024-07-28 19:28:10,AY360,Thompson LLCSecurity Service Provider,15,Nicholas Daniel,67,Arlo Smart Doorbell Plus,Smart Doorbell,Arlo,5223.86,14,0.0,73134.04
708,2024-07-28 19:28:10,AY360,Thompson LLCSecurity Service Provider,15,Nicholas Daniel,78,Ecobee Smart Camera Pro,Smart Camera,Ecobee,5333.54,8,0.0,42668.32
178,2024-07-29 12:12:43,AG377,"Williams, Hanson and BushTechnology Startup",15,Nicholas Daniel,14,LG Electronics Smart Lock Indoor,Smart Lock,LG Electronics,2253.61,20,0.05,42818.59
178,2024-07-29 12:12:43,AG377,"Williams, Hanson and BushTechnology Startup",15,Nicholas Daniel,15,Eufy Smart Speaker Essential,Smart Speaker,Eufy,2776.45,17,0.15,40119.7
178,2024-07-29 12:12:43,AG377,"Williams, Hanson and BushTechnology Startup",15,Nicholas Daniel,23,LG Electronics Smart Doorbell Plus,Smart Doorbell,LG Electronics,6177.58,5,0.05,29343.5
408,2024-07-29 22:51:29,QC191,Mccormick-LevyReal Estate Company,15,Nicholas Daniel,29,Honeywell Home Security System Pro,Security System,Honeywell Home,494.36,8,0.05,3757.14
694,2024-07-31 01:51:45,UX720,Dean-FosterIT Services Company,4,Tyler Harrison,15,Eufy Smart Speaker Essential,Smart Speaker,Eufy,2691.32,15,0.05,38351.31
694,2024-07-31 01:51:45,UX720,Dean-FosterIT Services Company,4,Tyler Harrison,65,Honeywell Home Smart Camera Mini,Smart Camera,Honeywell Home,4537.37,5,0.05,21552.51
345,2024-07-31 19:53:17,EO425,Fields-HarrisHome Automation Company,2,Jason Moreno,7,Apple Home Smart Doorbell Outdoor,Smart Doorbell,Apple Home,6900.53,9,0.15,52789.05
345,2024-07-31 19:53:17,EO425,Fields-HarrisHome Automation Company,2,Jason Moreno,60,Wyze Smart Doorbell Essential,Smart Doorbell,Wyze,4872.6,13,0.15,53842.23
345,2024-07-31 19:53:17,EO425,Fields-HarrisHome Automation Company,2,Jason Moreno,74,Ecobee Smart TV Ultra,Smart TV,Ecobee,1699.61,3,0.1,4588.95
345,2024-07-31 19:53:17,EO425,Fields-HarrisHome Automation Company,2,Jason Moreno,95,Google Nest Smart Display Max,Smart Display,Google Nest,1361.45,8,0.15,9257.86
345,2024-07-31 19:53:17,EO425,Fields-HarrisHome Automation Company,2,Jason Moreno,96,Amazon Devices Smart Lighting Indoor,Smart Lighting,Amazon Devices,1194.31,14,0.15,14212.29
444,2024-08-01 09:40:52,JO978,"Bird, Hardin and RodriguezTechnology Startup",16,Dustin White,29,Honeywell Home Security System Pro,Security System,Honeywell Home,509.63,19,0.1,8714.67
444,2024-08-01 09:40:52,JO978,"Bird, Hardin and RodriguezTechnology Startup",16,Dustin White,87,Ring Smart Speaker Plus,Smart Speaker,Ring,4223.49,18,0.1,68420.54
753,2024-08-03 05:02:04,QO801,"Miller, Brock and SuttonProperty Management Company",20,Nicholas Stephens,97,Eufy Smart Thermostat Ultra,Smart Thermostat,Eufy,1717.28,9,0.15,13137.19
753,2024-08-03 05:02:04,QO801,"Miller, Brock and SuttonProperty Management Company",20,Nicholas Stephens,99,Ecobee Home Hub Ultra,Home Hub,Ecobee,994.02,3,0.0,2982.06
95,2024-08-03 07:35:02,HY451,Bradshaw PLCSmart Home Installer,9,Heidi Douglas,9,Philips Hue Streaming Device Essential,Streaming Device,Philips Hue,8890.16,4,0.05,33782.61
95,2024-08-03 07:35:02,HY451,Bradshaw PLCSmart Home Installer,9,Heidi Douglas,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,2004.47,8,0.05,15233.97
95,2024-08-03 07:35:02,HY451,Bradshaw PLCSmart Home Installer,9,Heidi Douglas,89,Ring Home Hub Pro,Home Hub,Ring,4053.62,20,0.0,81072.4
95,2024-08-03 07:35:02,HY451,Bradshaw PLCSmart Home Installer,9,Heidi Douglas,95,Google Nest Smart Display Max,Smart Display,Google Nest,1352.32,1,0.15,1149.47
409,2024-08-03 21:22:07,BN567,Garcia-RichardHome Improvement Store,19,Michael Reynolds,24,Ring Robot Vacuum Standard,Robot Vacuum,Ring,7523.6,17,0.1,115111.08
409,2024-08-03 21:22:07,BN567,Garcia-RichardHome Improvement Store,19,Michael Reynolds,28,Samsung SmartThings Smart Lighting Standard,Smart Lighting,Samsung SmartThings,617.94,6,0.0,3707.64
409,2024-08-03 21:22:07,BN567,Garcia-RichardHome Improvement Store,19,Michael Reynolds,51,Google Nest Smart Thermostat Outdoor,Smart Thermostat,Google Nest,1762.73,16,0.0,28203.68
409,2024-08-03 21:22:07,BN567,Garcia-RichardHome Improvement Store,19,Michael Reynolds,100,Belkin Wemo Air Purifier Mini,Air Purifier,Belkin Wemo,391.29,6,0.0,2347.74
263,2024-08-04 06:03:44,HY451,Bradshaw PLCSmart Home Installer,3,Meagan King,36,Arlo Robot Vacuum Mini,Robot Vacuum,Arlo,274.54,14,0.15,3267.03
263,2024-08-04 06:03:44,HY451,Bradshaw PLCSmart Home Installer,3,Meagan King,66,Apple Home Smart Display Max,Smart Display,Apple Home,1979.22,12,0.0,23750.64
461,2024-08-07 00:23:19,AG377,"Williams, Hanson and BushTechnology Startup",13,Kevin Chavez,68,Arlo Smart Speaker Premium,Smart Speaker,Arlo,5361.53,12,0.1,57904.52
154,2024-08-07 02:10:44,AI186,Robinson GroupHome Improvement Store,7,Tiffany Williams,17,Honeywell Home Streaming Device Premium,Streaming Device,Honeywell Home,1029.68,12,0.2,9884.93
317,2024-08-07 10:50:48,BE531,Richardson-ThomasE-commerce Company,12,Zachary Owens,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,10004.79,12,0.0,120057.48
317,2024-08-07 10:50:48,BE531,Richardson-ThomasE-commerce Company,12,Zachary Owens,41,Wyze Home Hub Outdoor,Home Hub,Wyze,3870.8,10,0.05,36772.6
317,2024-08-07 10:50:48,BE531,Richardson-ThomasE-commerce Company,12,Zachary Owens,51,Google Nest Smart Thermostat Outdoor,Smart Thermostat,Google Nest,1782.51,6,0.05,10160.31
679,2024-08-08 03:04:40,ET738,"Chase, Scott and WebbIT Services Company",14,Ryan Lowery,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2751.49,17,0.2,37420.26
679,2024-08-08 03:04:40,ET738,"Chase, Scott and WebbIT Services Company",14,Ryan Lowery,46,Ring Smart Lock Ultra,Smart Lock,Ring,6513.59,13,0.2,67741.34
644,2024-08-08 23:42:55,FR131,"Brown, Johnston and PenaE-commerce Company",7,Tiffany Williams,6,GE Appliances Smart Plug Essential,Smart Plug,GE Appliances,259.14,14,0.05,3446.56
644,2024-08-08 23:42:55,FR131,"Brown, Johnston and PenaE-commerce Company",7,Tiffany Williams,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1812.72,2,0.0,3625.44
719,2024-08-09 07:09:09,HY451,Bradshaw PLCSmart Home Installer,17,Kimberly Austin,6,GE Appliances Smart Plug Essential,Smart Plug,GE Appliances,254.22,17,0.05,4105.65
719,2024-08-09 07:09:09,HY451,Bradshaw PLCSmart Home Installer,17,Kimberly Austin,39,Eufy Smart Plug Standard,Smart Plug,Eufy,615.21,7,0.2,3445.18
719,2024-08-09 07:09:09,HY451,Bradshaw PLCSmart Home Installer,17,Kimberly Austin,64,Google Nest Smart Lock Pro,Smart Lock,Google Nest,920.49,19,0.15,14865.91
